Meldepunktbez_Gers;Serialnummer;Bglbgungsjahr;Nächst_WechsJhr;Einbaudatum;Merkmal Zählertyp;Energierichtung;Messwerterfassung;Fernschaltung der Zähleinrichtung;Tarifanzahl;ILN_Messst__betr_;LKZ
DE0071947684600000000000000002687;1EMH0009008756;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001418;1ISK0069849040;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001082;1ISK0069849052;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000208;1ISK0072465906;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053042555;1ZPA0026182573;2022;2030;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001816;1EMH0008343016;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002248;000000190000186130;2013;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001481;1ISK0072057108;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001165;1ISK0068403464;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000108;1ISK0071275786;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001698;1EMH0008342923;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000916;1ISK0069849335;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002669;1EMH0008552636;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002172;1ISK0075108845;2020;2028;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001922;1ISK0071624078;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001671;1ISK0069846325;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001069;1ISK0070698862;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002814;1ISK0071275021;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000435;1ISK0071624161;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002649;1EMH0009008701;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002473;1ISK0071622022;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002815;1ISK0071275022;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002699;1EMH0010824504;2021;2029;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053029964;1ISK0069325353;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001885;1ISK0071624218;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053034414;1EMH0009863855;2020;2028;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002772;1ISK0072785894;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002576;1EMH0008342802;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000725;1EMH0008342872;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002212;1ISK0072461048;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000543;1ISK0071622693;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002897;1EMH0008090462;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000330;1ISK0069849128;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053038866;1EMH0010771005;2021;2029;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000755;1ISK0071621871;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000032;1ISK0073677171;0;0;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001835;1ISK0071621957;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002252;1ISK0069849248;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002028;1ISK0071621910;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001264;1ISK0072785880;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001806;1EMH0008342832;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001754;1EMH0008342817;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001317;1EMH0007759435;2018;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002163;1EMH0008342937;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000266;1ISK0072785942;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001326;1ISK0071273571;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053039976;1HLY0300010173;2021;2029;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002052;1ISK0071621908;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000501;1ISK0071621913;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001424;1ISK0069849171;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000783;1ISK0072057258;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000873;1EMH0008342974;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002090;1ISK0071621852;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000195;1ISK0071624088;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001219;1ISK0072786046;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001953;1EMH0008343019;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000591;1EMH0007302431;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000675;1ISK0071275020;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000862;1EMH0008342804;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000737;1EMH0007253170;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000718;1ISK0072785900;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001576;1ISK0069849145;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000728;1EMH0008342850;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002191;1ISK0072785978;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000311;1ISK0070698888;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001759;1EMH0008342935;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001566;1ISK0069849324;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000386;1ISK0070698071;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000770;1ISK0072785953;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000565;1ISK0069846717;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000288;1ISK0070698885;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002001;000000000000002410;2003;2019;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000430;1ISK0072785938;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000593;1ISK0072461051;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000360;000000190000159222;2013;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002151;1ISK0071624144;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001331;1EMH0006664234;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000589;1ISK0072461058;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053035568;1EMH0009228016;2020;2028;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001696;1EMH0008343009;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001386;1EMH0008090507;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001407;1ISK0069849043;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000432;1ISK0071624172;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002157;1ISK0071275228;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002702;1ISK0072057203;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001984;1ISK0069849206;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002355;1ISK0072785930;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002519;1EMH0008090561;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001866;1ISK0071624179;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000981;1ISK0069849203;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002811;1EMH0008090558;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001453;1ISK0069849294;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000785;1ISK0069848986;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053017040;1EMH0006427037;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000635;1ISK0072785827;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001467;1ISK0069849035;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000003;000000190000172691;2016;2024;01.01.2023;;ZRZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000850;000000190000206262;2014;2030;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000001425;1ISK0069849172;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000685;1ISK0071621987;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001073;1ISK0069849189;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001770;1EMH0008090571;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001444;1ISK0069849058;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000331;1EMH0011225194;2021;2029;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002134;1ISK0069849143;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002775;000000190000123513;2012;2024;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001771;1EMH0008090587;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000614;1EMH0007303232;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002579;1EMH0009227934;2020;2028;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001680;1EMH0007302428;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001338;1ISK0071624397;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002033;1EMH0007450143;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002055;1ISK0069849281;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001230;1ISK0072786062;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002805;1EMH0009008761;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000758;1ISK0071621868;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002894;1ISK0072785898;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002041;1EMH0008090591;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002696;1EMH0009008638;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002810;000000190000113354;2012;2024;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053028421;1EMH0009421861;0;0;01.01.2023;;ERZ;MMR;Z07;ETZ;9904903000003;
DE0003967684600000000000053028518;1EMH0008350202;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053041057;000000000000597315;2017;2025;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000957;1ISK0071621971;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000249;1ISK0072786022;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002449;1ISK0072785811;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001176;1ISK0072786012;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000336;1ISK0069849300;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002371;1EMH0009861375;2020;2028;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000158;1ISK0069846318;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001306;1ISK0072786072;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002229;1EMH0009861420;2020;2028;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000157;1ISK0069849012;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001459;1ISK0069849034;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000282;1EMH0008342796;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001901;1EMH0008090466;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001361;1ISK0071621844;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001385;1EMH0008090505;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001520;1ISK0069846848;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000039;1ELS0000362821;2021;2029;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002397;1ISK0072786077;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000411;1ISK0069849108;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001601;1ISK0069849231;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001250;1ISK0072786018;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000904;1ISK0072057134;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002887;1EMH0008090455;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002616;1ISK0069849160;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001419;1ISK0069849038;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000151;1ISK0069849014;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000000002653;1EMH0004353882;2017;2025;01.01.2023;;ERZ;AMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000000671;1ISK0071621996;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053030334;1ISK0074303747;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002010;1EMH0006428588;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002247;1EMH0008090540;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000026;000000190000045538;2016;2024;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001551;1ISK0071777617;2018;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001068;1ISK0070698850;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001293;1ISK0071624057;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001614;1ISK0070698847;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001681;1EMH0008342883;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002392;1ISK0068447892;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002167;1ISK0071275037;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000776;1EMH0007302427;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002620;000000000003224187;2009;2025;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000001455;1ISK0069849103;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000894;1ISK0072057094;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001015;1ISK0072785870;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000735;1EMH0008342898;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001999;H405288;2014;2030;01.01.2023;;ERZ;MMR;Z07;ETZ;ILN_MSB_HAU;
DE0071947684600000000000000001908;1ISK0072785815;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000694;1ISK0069849263;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000287;1ISK0070698887;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002070;1ISK0071621959;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000935;1EMH0006424025;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002182;1ISK0072786038;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001871;1ISK0071624335;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000006;1ISK0072461061;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001817;1EMH0008343017;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000175;000000190000156738;2013;2026;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002012;1ISK0069849299;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001410;1EMH0007253177;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000943;1ISK0072785950;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001212;1EMH0006533404;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000372;1ISK0070698066;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000396;1ISK0069849106;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002467;1ISK0071622705;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000686;1ISK0069849095;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001146;1ISK0071621897;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001468;1ISK0069849105;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000317;1ISK0069849306;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0003967684600000000000053039010;1EMH0011224751;2021;2029;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000765;1ISK0071621874;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000260;1EMH0008342794;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001300;1ISK0071624047;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000637;1ISK0072785986;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001763;1EMH0008342939;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000118;1ISK0071622019;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000002257;1EMH0008342938;2019;2027;01.01.2023;;ZRZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000726;1EMH0007303217;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000103;1EMH0007253006;2017;2025;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000234;1ISK0072057201;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000001545;1EMH0008090596;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
DE0071947684600000000000000000429;1ISK0071624160;2018;2026;01.01.2023;;ERZ;AMR;Z07;NTZ;ILN_MSB_HAU;
